province_state,confirmed,recovered,deaths,active,incident_rate,date,n,s(t),i(t),r(t)
vermont,23393,,249,,3748.944292287204,2021-05-08,623989.0,600596.0,,
virgin islands,3152,,27,,2938.43457508297,2021-05-08,107268.0,104116.0,,
virginia,665332,,10874,,7794.862854853935,2021-05-08,8535519.0,7870187.0,,
washington,412483,,5564,,5416.793118432524,2021-05-08,7614893.0,7202410.0,,
west virginia,155680,,2719,,8686.787411970112,2021-05-08,1792147.0,1636467.0,,
wisconsin,665210,,7625,,11424.94702387352,2021-05-08,5822434.000000001,5157224.000000001,,
wyoming,58623,,710,,10129.086545522405,2021-05-08,578758.9999999999,520135.9999999999,,
alabama,530744,,10978,,10824.47429578937,2021-05-09,4903185.0,4372441.0,,
alaska,68880,,349,,9415.68871361297,2021-05-09,731545.0,662665.0,,
american samoa,0,,0,,0.0,2021-05-09,,,,
arizona,868382,,17407,,11930.426749659317,2021-05-09,7278716.999999999,6410334.999999999,,
arkansas,337415,,5760,,11180.81227276523,2021-05-09,3017804.0,2680389.0,,
california,3819555,,61367,,9671.493299680962,2021-05-09,39492918.84559334,35673363.84559334,,
colorado,536748,,6552,,9071.122551893332,2021-05-09,5917106.696876998,5380358.696876998,,
connecticut,342718,,8137,,9612.634270396746,2021-05-09,3565286.9999999995,3222568.9999999995,,
delaware,105948,,1636,,10880.25435321084,2021-05-09,973764.0,867816.0,,
diamond princess,49,,0,,,2021-05-09,,,,
district of columbia,48164,,1110,,6824.522599394402,2021-05-09,705749.0,657585.0,,
florida,2266575,,35700,,10553.136952929444,2021-05-09,21477737.0,19211162.0,,
georgia,1109330,,20368,,10448.20386265104,2021-05-09,10617423.0,9508093.0,,
grand princess,103,,3,,,2021-05-09,,,,
guam,8034,,139,,4891.949655663738,2021-05-09,164229.0,156195.0,,
hawaii,34667,,487,,2448.455792614021,2021-05-09,1415872.0000000005,1381205.0000000005,,
idaho,188788,,2061,,10564.137286556448,2021-05-09,1787065.0,1598277.0,,
illinois,1353226,,24546,,10679.017640795271,2021-05-09,12671821.000000002,11318595.000000002,,
indiana,728811,,13405,,10825.717345202229,2021-05-09,6732219.0,6003408.0,,
iowa,367564,,5984,,11649.94754474544,2021-05-09,3155070.0,2787506.0,,
kansas,311651,,5017,,10711.169479156726,2021-05-09,2909588.916564653,2597937.916564653,,
kentucky,448757,,6578,,10044.535488608946,2021-05-09,4467673.0,4018916.0,,
louisiana,461773,,10433,,9933.178368411249,2021-05-09,4648794.0,4187021.0,,
maine,63751,,795,,4742.629882786347,2021-05-09,1344212.0,1280461.0,,
maryland,452691,,8843,,7487.842558653451,2021-05-09,6045680.0,5592989.0,,
massachusetts,696540,,14219,,10105.762739602726,2021-05-09,6892502.999999999,6195962.999999999,,
michigan,961956,,19377,,9632.219626254786,2021-05-09,9986857.0,9024901.0,,
minnesota,586959,,7317,,10407.753555551142,2021-05-09,5639632.0,5052673.0,,
mississippi,313166,,7228,,10522.524241897836,2021-05-09,2976148.9999999995,2662982.9999999995,,
missouri,596758,,9224,,9723.258667963191,2021-05-09,6137428.000000001,5540670.000000001,,
montana,109889,,1592,,10281.742326282914,2021-05-09,1068778.0,958889.0,,
nebraska,221347,,2252,,11442.622238948556,2021-05-09,1934408.0000000002,1713061.0000000002,,
nevada,317980,,5498,,10323.50309529777,2021-05-09,3080156.0,2762176.0,,
new hampshire,96501,,1314,,7097.169913312461,2021-05-09,1359711.0,1263210.0,,
new jersey,1007555,,25791,,11343.542527237089,2021-05-09,8882190.0,7874635.0,,
new mexico,199333,,4098,,9506.402286500235,2021-05-09,2096828.9999999998,1897495.9999999998,,
new york,2070053,,52450,,10640.99781011816,2021-05-09,19453560.999999996,17383507.999999996,,
north carolina,980498,,12780,,9348.685613120566,2021-05-09,10488084.0,9507586.0,,
north dakota,108267,,1529,,14229.682099356743,2021-05-09,760853.2590119792,652586.2590119792,,
northern mariana islands,169,,2,,306.4703322210939,2021-05-09,55143.99999999999,54974.99999999999,,
ohio,1082815,,19981,,9263.459120034904,2021-05-09,11689100.0,10606285.0,,
oklahoma,449648,,6832,,11363.439358034211,2021-05-09,3956971.000000001,3507323.000000001,,
oregon,190804,,2528,,4523.847741099077,2021-05-09,4217737.0,4026933.0,,
pennsylvania,1184331,,26501,,9251.148395768814,2021-05-09,12801989.0,11617658.0,,
puerto rico,135271,,2372,,4235.565461186951,2021-05-09,3193694.0,3058423.0,,
rhode island,149577,,2687,,14119.549426493895,2021-05-09,1059361.0,909784.0,,
south carolina,583996,,9586,,11342.56049180436,2021-05-09,5148714.000000001,4564718.000000001,,
south dakota,123233,,1980,,13930.000146949276,2021-05-09,884659.0,761426.0,,
tennessee,847980,,12191,,12424.81155114806,2021-05-09,6824892.244918163,5976912.244918163,,
texas,2953566,,50544,,10177.32139264884,2021-05-09,29021054.617901564,26067488.617901564,,
utah,400120,,2223,,12480.512845146442,2021-05-09,3205958.0,2805838.0,,
vermont,23445,,249,,3757.277772524836,2021-05-09,623989.0,600544.0,,
virgin islands,3210,,27,,2992.504754446806,2021-05-09,107268.0,104058.0,,
virginia,666111,,10885,,7803.989423490241,2021-05-09,8535519.0,7869408.0,,
washington,413980,,5564,,5436.451963277751,2021-05-09,7614892.999999999,7200912.999999999,,
west virginia,156001,,2726,,8704.698889097825,2021-05-09,1792147.0,1636146.0,,
wisconsin,665842,,7652,,11435.801590881065,2021-05-09,5822434.0,5156592.0,,
wyoming,58623,,710,,10129.086545522405,2021-05-09,578758.9999999999,520135.9999999999,,
alabama,530988,,10978,,10829.45065299392,2021-05-10,4903185.0,4372197.0,,
alaska,68880,,349,,9415.68871361297,2021-05-10,731545.0,662665.0,,
american samoa,0,,0,,0.0,2021-05-10,,,,
arizona,868830,,17409,,11936.581680535182,2021-05-10,7278717.0,6409887.0,,
arkansas,337510,,5761,,11183.96025719364,2021-05-10,3017804.0000000005,2680294.0000000005,,
california,3821026,,61391,,9675.213667426406,2021-05-10,39492936.604224764,35671910.604224764,,
colorado,537540,,6560,,9087.219834352538,2021-05-10,5915340.552981126,5377800.552981126,,
connecticut,342718,,8137,,9612.634270396746,2021-05-10,3565286.9999999995,3222568.9999999995,,
delaware,106148,,1636,,10900.793210675276,2021-05-10,973764.0,867616.0,,
diamond princess,49,,0,,,2021-05-10,,,,
district of columbia,48180,,1110,,6826.789694353091,2021-05-10,705749.0,657569.0,,
florida,2269806,,35731,,10568.180437259289,2021-05-10,21477737.0,19207931.0,,
georgia,1109958,,20367,,10454.118668908644,2021-05-10,10617422.999999998,9507464.999999998,,
grand princess,103,,3,,,2021-05-10,,,,
guam,8034,,139,,4891.949655663738,2021-05-10,164229.0,156195.0,,
hawaii,34748,,488,,2454.176648736609,2021-05-10,1415872.0,1381124.0,,
idaho,188788,,2061,,10564.137286556448,2021-05-10,1787065.0,1598277.0,,
illinois,1354967,,24577,,10692.756786889588,2021-05-10,12671821.0,11316854.0,,
indiana,729716,,13418,,10839.160163981594,2021-05-10,6732218.999999999,6002502.999999999,,
iowa,367717,,5985,,11654.796882478044,2021-05-10,3155070.0,2787353.0,,
kansas,311651,,5017,,10711.169479156726,2021-05-10,2909588.916564653,2597937.916564653,,
kentucky,448952,,6586,,10048.900176892985,2021-05-10,4467672.999999999,4018720.999999999,,
louisiana,461773,,10433,,9933.178368411249,2021-05-10,4648794.0,4187021.0,,
maine,63994,,795,,4760.707388417898,2021-05-10,1344212.0,1280218.0,,
maryland,453125,,8851,,7495.0212383057,2021-05-10,6045680.0,5592555.0,,
massachusetts,697398,,14225,,10118.21104756864,2021-05-10,6892503.0,6195105.0,,
michigan,961956,,19377,,9632.219626254786,2021-05-10,9986857.0,9024901.0,,
minnesota,587762,,7324,,10421.992073241658,2021-05-10,5639632.0,5051870.0,,
mississippi,313166,,7228,,10522.524241897836,2021-05-10,2976148.9999999995,2662982.9999999995,,
missouri,597097,,9226,,9728.782154348695,2021-05-10,6137428.0,5540331.0,,
montana,109924,,1592,,10285.01709428899,2021-05-10,1068778.0,958854.0,,
nebraska,221434,,2251,,11447.119738958896,2021-05-10,1934408.0,1712974.0,,
nevada,317980,,5498,,10323.50309529777,2021-05-10,3080156.0,2762176.0,,
new hampshire,96624,,1315,,7106.215953243005,2021-05-10,1359711.0,1263087.0,,
new jersey,1007894,,25801,,11347.359153542087,2021-05-10,8882190.0,7874296.0,,
new mexico,199333,,4098,,9506.402286500235,2021-05-10,2096828.9999999998,1897495.9999999998,,
new york,2072426,,52485,,10653.19609093677,2021-05-10,19453561.0,17381135.0,,
north carolina,980498,,12780,,9348.685613120566,2021-05-10,10488084.0,9507586.0,,
north dakota,108312,,1529,,14235.32468486816,2021-05-10,760867.7876882801,652555.7876882801,,
northern mariana islands,170,,2,,308.28376613956186,2021-05-10,55144.0,54974.0,,
ohio,1083609,,19992,,9270.251773019309,2021-05-10,11689100.0,10605491.0,,
oklahoma,449648,,6832,,11363.439358034211,2021-05-10,3956971.000000001,3507323.000000001,,
oregon,191405,,2530,,4538.097088557205,2021-05-10,4217737.0,4026332.0,,
pennsylvania,1185639,,26510,,9261.36555811757,2021-05-10,12801989.000000002,11616350.000000002,,
puerto rico,135543,,2374,,4244.082244573212,2021-05-10,3193694.0,3058151.0,,
rhode island,149577,,2687,,14119.549426493895,2021-05-10,1059361.0,909784.0,,
south carolina,584517,,9592,,11352.679523469356,2021-05-10,5148714.0,4564197.0,,
south dakota,123233,,1980,,13930.000146949276,2021-05-10,884659.0,761426.0,,
tennessee,848356,,12209,,12430.317341453008,2021-05-10,6824894.141446221,5976538.141446221,,
texas,2954986,,50561,,10182.20484488814,2021-05-10,29021081.82869172,26066095.82869172,,
utah,400352,,2224,,12487.74937163868,2021-05-10,3205958.0,2805606.0,,
vermont,23486,,249,,3763.848401173738,2021-05-10,623989.0000000001,600503.0000000001,,
virgin islands,3210,,27,,2992.504754446806,2021-05-10,107268.0,104058.0,,
virginia,666650,,10895,,7810.304212315619,2021-05-10,8535519.0,7868869.0,,
washington,413980,,5564,,5436.451963277751,2021-05-10,7614892.999999999,7200912.999999999,,
west virginia,156406,,2726,,8727.297481735593,2021-05-10,1792147.0000000002,1635741.0000000002,,
wisconsin,666180,,7652,,11441.606723236364,2021-05-10,5822434.0,5156254.0,,
wyoming,58623,,710,,10129.086545522405,2021-05-10,578758.9999999999,520135.9999999999,,
alabama,531094,,10978,,10831.61251309098,2021-05-11,4903185.0,4372091.0,,
alaska,69117,,349,,9448.085900388904,2021-05-11,731545.0,662428.0,,
american samoa,0,,0,,0.0,2021-05-11,,,,
arizona,869472,,17409,,11945.40191629926,2021-05-11,7278716.999999999,6409244.999999999,,
arkansas,337586,,5764,,11186.478644736371,2021-05-11,3017804.0,2680218.0,,
california,3822236,,61396,,9678.283603532002,2021-05-11,39492911.72460693,35670675.72460693,,
colorado,538859,,6573,,9102.518330411396,2021-05-11,5919889.204723478,5381030.204723478,,
connecticut,343545,,8154,,9635.83015897458,2021-05-11,3565286.9999999995,3221741.9999999995,,
delaware,106252,,1641,,10911.473416556784,2021-05-11,973764.0,867512.0,,
diamond princess,49,,0,,,2021-05-11,,,,
district of columbia,48195,,1110,,6828.915095876862,2021-05-11,705749.0,657554.0,,
florida,2272102,,35783,,10578.870576541653,2021-05-11,21477737.0,19205635.0,,
georgia,1110418,,20368,,10458.451170307522,2021-05-11,10617423.0,9507005.0,,
grand princess,103,,3,,,2021-05-11,,,,
guam,8043,,139,,4897.429808377327,2021-05-11,164228.99999999997,156185.99999999997,,
hawaii,34808,,488,,2458.4143199385253,2021-05-11,1415872.0000000002,1381064.0000000002,,
idaho,189128,,2061,,10583.16289558578,2021-05-11,1787065.0,1597937.0,,
illinois,1356391,,24590,,10703.9943193642,2021-05-11,12671821.000000004,11315430.000000004,,
indiana,730306,,13419,,10847.923990589135,2021-05-11,6732219.0,6001913.0,,
iowa,367912,,5985,,11660.977410960772,2021-05-11,3155070.0,2787158.0,,
kansas,311984,,5017,,10723.217614029933,2021-05-11,2909425.241839815,2597441.241839815,,
kentucky,449107,,6597,,10052.369544503368,2021-05-11,4467673.0,4018566.0,,
louisiana,462868,,10438,,9956.732864480551,2021-05-11,4648794.0,4185926.0,,
maine,64219,,795,,4777.445819558225,2021-05-11,1344212.0,1279993.0,,
maryland,453401,,8861,,7499.586481586852,2021-05-11,6045680.0,5592279.0,,
massachusetts,697872,,14235,,10125.088084836523,2021-05-11,6892503.000000001,6194631.000000001,,
michigan,964943,,19411,,9662.128936060664,2021-05-11,9986857.0,9021914.0,,
minnesota,588952,,7324,,10443.092740802946,2021-05-11,5639632.0,5050680.0,,
mississippi,313675,,7234,,10539.626880240205,2021-05-11,2976148.9999999995,2662473.9999999995,,
missouri,597344,,9230,,9732.806641479134,2021-05-11,6137428.0,5540084.0,,
montana,109935,,1592,,10286.046307090905,2021-05-11,1068777.9999999998,958842.9999999998,,
nebraska,221500,,2246,,11450.531635518464,2021-05-11,1934408.0,1712908.0,,
nevada,318780,,5506,,10349.475805770877,2021-05-11,3080156.0,2761376.0,,
new hampshire,96801,,1315,,7119.233425338179,2021-05-11,1359711.0,1262910.0,,
new jersey,1008046,,25810,,11349.070443212766,2021-05-11,8882190.0,7874144.0,,
new mexico,199901,,4106,,9533.490809217155,2021-05-11,2096829.0000000002,1896928.0000000002,,
new york,2074079,,52523,,10661.6932498888,2021-05-11,19453561.0,17379482.0,,
north carolina,984251,,12790,,9384.46907938571,2021-05-11,10488084.0,9503833.0,,
north dakota,108437,,1529,,14241.098493298445,2021-05-11,761437.0482096457,653000.0482096457,,
northern mariana islands,170,,2,,308.28376613956186,2021-05-11,55144.0,54974.0,,
ohio,1084322,,20008,,9276.35147273956,2021-05-11,11689100.000000002,10604778.000000002,,
oklahoma,450315,,6832,,11380.295685765705,2021-05-11,3956970.9999999995,3506655.9999999995,,
oregon,191774,,2533,,4546.845855964941,2021-05-11,4217737.0,4025963.0,,
pennsylvania,1186648,,26545,,9269.24714589272,2021-05-11,12801989.000000002,11615341.000000002,,
puerto rico,135726,,2384,,4249.812286336763,2021-05-11,3193694.0,3057968.0,,
rhode island,149948,,2690,,14154.57053827732,2021-05-11,1059361.0,909413.0,,
south carolina,584932,,9596,,11360.739788615176,2021-05-11,5148714.0,4563782.0,,
south dakota,123310,,1981,,13938.704065634329,2021-05-11,884659.0,761349.0,,
tennessee,848980,,12226,,12439.46925352905,2021-05-11,6824889.251276908,5975909.251276908,,
texas,2955741,,50583,,10184.80176546455,2021-05-11,29021095.04008773,26065354.04008773,,
utah,400559,,2225,,12494.206100017527,2021-05-11,3205958.0000000005,2805399.0000000005,,
vermont,23541,,249,,3772.662659117388,2021-05-11,623989.0,600448.0,,
virgin islands,3233,,27,,3013.9463772979825,2021-05-11,107268.0,104035.0,,
virginia,666986,,10902,,7814.24070405092,2021-05-11,8535519.0,7868533.0,,
washington,415705,,5586,,5459.104940804815,2021-05-11,7614893.0,7199188.0,,
west virginia,156617,,2729,,8739.071069504902,2021-05-11,1792146.9999999998,1635529.9999999998,,
wisconsin,666401,,7652,,11445.402386699445,2021-05-11,5822434.0,5156033.0,,
wyoming,58764,,710,,10153.449017639468,2021-05-11,578758.9999999999,519994.9999999999,,
alabama,531404,,10985,,10837.934934129553,2021-05-12,4903184.999999999,4371780.999999999,,
alaska,69178,,351,,9456.424416816464,2021-05-12,731545.0,662367.0,,
american samoa,0,,0,,0.0,2021-05-12,,,,
arizona,870155,,17428,,11954.78543814796,2021-05-12,7278717.0,6408562.0,,
arkansas,337819,,5770,,11194.199490755527,2021-05-12,3017804.0000000005,2679985.0000000005,,
california,3823671,,61430,,9681.912860230615,2021-05-12,39492929.29195939,35669258.29195939,,
colorado,539944,,6582,,9124.81488993418,2021-05-12,5917314.559395898,5377370.559395898,,
connecticut,343954,,8156,,9647.301886215611,2021-05-12,3565287.0,3221333.0,,
delaware,106341,,1644,,10920.613208128458,2021-05-12,973764.0,867423.0,,
diamond princess,49,,0,,,2021-05-12,,,,
district of columbia,48282,,1113,,6841.242424714736,2021-05-12,705748.9999999999,657466.9999999999,,
florida,2275365,,35831,,10594.063052359752,2021-05-12,21477737.0,19202372.0,,
georgia,1111376,,20391,,10467.474075394755,2021-05-12,10617423.0,9506047.0,,
grand princess,103,,3,,,2021-05-12,,,,
guam,8044,,139,,4898.0387142343925,2021-05-12,164229.0,156185.0,,
hawaii,34870,,488,,2462.7932468471727,2021-05-12,1415872.0,1381002.0,,
idaho,189361,,2058,,10596.201033538233,2021-05-12,1787064.9999999998,1597703.9999999998,,
illinois,1357953,,24617,,10716.320882373577,2021-05-12,12671820.999999998,11313867.999999998,,
indiana,730969,,13434,,10857.772155065068,2021-05-12,6732219.000000001,6001250.000000001,,
iowa,368192,,5989,,11669.852015961613,2021-05-12,3155069.9999999995,2786877.9999999995,,
kansas,311996,,5017,,10723.217614029933,2021-05-12,2909537.148549461,2597541.148549461,,
kentucky,449864,,6620,,10069.31348825216,2021-05-12,4467673.0,4017809.0,,
louisiana,463517,,10451,,9970.693474479618,2021-05-12,4648794.0,4185277.0,,
maine,64457,,797,,4795.151360053325,2021-05-12,1344212.0,1279755.0,,
maryland,453800,,8870,,7506.186235460693,2021-05-12,6045680.0,5591880.0,,
massachusetts,698427,,14242,,10133.140312017274,2021-05-12,6892503.0,6194076.0,,
michigan,967611,,19513,,9688.844047731936,2021-05-12,9986856.999999998,9019245.999999998,,
minnesota,589527,,7333,,10453.288441515331,2021-05-12,5639632.000000001,5050105.000000001,,
mississippi,313942,,7240,,10548.598205264589,2021-05-12,2976149.0,2662207.0,,
missouri,597754,,9244,,9739.48696424626,2021-05-12,6137428.000000001,5539674.000000001,,
montana,110107,,1593,,10302.13945272077,2021-05-12,1068778.0,958671.0,,
nebraska,221911,,2247,,11471.778445912134,2021-05-12,1934408.0,1712497.0,,
nevada,319250,,5509,,10364.734773173826,2021-05-12,3080156.0,2760906.0,,
new hampshire,96933,,1318,,7128.941370629495,2021-05-12,1359710.9999999998,1262777.9999999998,,
new jersey,1008607,,25841,,11355.386453115729,2021-05-12,8882190.0,7873583.0,,
new mexico,200037,,4108,,9539.97679352966,2021-05-12,2096828.9999999995,1896791.9999999995,,
new york,2075539,,52565,,10669.198302562703,2021-05-12,19453561.0,17378022.0,,
north carolina,984950,,12801,,9391.133785732456,2021-05-12,10488084.0,9503134.0,,
north dakota,108546,,1532,,14257.63258107608,2021-05-12,761318.5385634871,652772.5385634871,,
northern mariana islands,170,,2,,308.28376613956186,2021-05-12,55144.0,54974.0,,
ohio,1085733,,20022,,9288.42254750152,2021-05-12,11689100.0,10603367.0,,
oklahoma,450400,,6832,,11382.4437934976,2021-05-12,3956971.000000001,3506571.000000001,,
oregon,192416,,2549,,4562.067288690594,2021-05-12,4217737.0,4025321.0,,
pennsylvania,1189316,,26594,,9290.0876574726,2021-05-12,12801989.0,11612673.0,,
puerto rico,135726,,2384,,4249.812286336763,2021-05-12,3193694.0,3057968.0,,
rhode island,150097,,2694,,14168.63562090732,2021-05-12,1059361.0,909264.0,,
south carolina,585219,,9596,,11366.313996077468,2021-05-12,5148714.0,4563495.0,,
south dakota,123435,,1981,,13952.833803759417,2021-05-12,884658.9999999999,761223.9999999999,,
tennessee,849824,,12230,,12451.813352537218,2021-05-12,6824901.529919234,5975077.529919234,,
texas,2959700,,50637,,10198.479570253445,2021-05-12,29020992.586314,26061292.586314,,
utah,400783,,2236,,12501.193091113482,2021-05-12,3205958.0,2805175.0,,
vermont,23606,,251,,3783.0795094144287,2021-05-12,623989.0,600383.0,,
virgin islands,3233,,27,,3013.9463772979825,2021-05-12,107268.0,104035.0,,
virginia,667586,,10919,,7821.270153578242,2021-05-12,8535519.0,7867933.0,,
washington,416930,,5593,,5475.191837889252,2021-05-12,7614892.999999999,7197962.999999999,,
